Time,Throughput,Latency,CPU Usage,Memory Usage
0.0,13.509677936827295,10.807742349461835,32.48402997121934,43.72604495682902
0.01001001001001,18.144930758291146,14.515944606632916,33.33631579080264,45.00447368620397
0.02002002002002,18.902681441291577,15.122145153033264,33.47564371675963,45.21346557513945
0.03003003003003,16.41173512931424,13.129388103451394,33.017632406306205,44.526448609459315
0.04004004004004,16.042905689695186,12.834324551756149,32.94981558738825,44.42472338108237
0.05005005005005,16.318630419278215,13.054904335422577,33.00051320544349,44.50076980816523
0.06006006006006,17.58864360692732,14.07091488554186,33.23403104626221,44.85104656939331
0.07007007007007,16.892782255278632,13.514225804222907,33.10608273680647,44.659124105209706
0.08008008008008,21.05533207814463,16.844265662515706,33.871452463978606,45.807178695967906
0.09009009009009,19.091639913023656,15.273311930418929,33.51038758773074,45.26558138159611
0.1001001001001,24.5675813580307,11.756274657237105,32.48402997121934,43.72604495682902
0.1101101101101101,20.268768119321912,14.36037959564073,33.37405040037158,45.0799394223721
0.1201201201201201,21.259044388655,12.870124688381964,33.55109950211707,45.36434928622955
0.1301301301301301,23.585454202717063,13.228267273396003,33.13078250467379,44.75265480320651
0.1401401401401401,21.05626401961959,12.080525308691483,33.10061971655305,44.72610889463888
0.1501501501501501,23.145861855176292,11.720080368095548,33.18891767809874,44.877143898706116
0.1601601601601601,26.82798140418739,13.893295922023434,33.459968789120346,45.30217103483512
0.1701701701701701,23.83391411768863,13.445637000957138,33.36947331447771,45.18471343496531
0.1801801801801801,24.62877734224547,18.65476107914924,34.17220210760648,46.40690025164232
0.1901901901901901,23.148538745365407,14.737172136397945,33.84838922837443,45.93905560750883
0.2002002002002001,22.60460130843873,19.436896914692802,34.89238447284793,47.52267741254507
0.2102102102102102,28.200707851278786,15.539378444035945,34.13895805211274,46.40989440475944
0.2202202202202202,23.56523649091657,18.646964291967144,34.35789194655549,46.75535320392204
0.2302302302302302,23.114608670242596,18.454086430808303,34.82234141776817,47.46876060156894
0.2402402402402402,26.249743631732258,17.62976326872568,34.393816841260424,46.84235633203815
0.2502502502502503,24.53588173972904,18.47364560312015,34.81436479004821,47.489184719624575
0.2602602602602603,22.4308807246728,21.1643260707077,35.52753151431677,48.574539919634816
0.2702702702702703,24.190223158199604,20.181468466727562,35.01293334967696,47.81782155210516
0.2802802802802803,27.13063898199051,20.629253363179707,35.19478288606184,48.10532397623731
0.2902902902902903,24.045457342855432,17.89116945090759,34.9580713260519,47.7645098487197
0.3003003003003003,26.094804367761043,16.97761534503655,34.89326801644054,47.68105944163621
0.3103103103103103,22.756059411417485,22.26469461340736,35.95717472853779,49.29015208319467
0.3203203203203203,25.225430847309287,19.722389885526024,35.13952225309576,48.07636107008566
0.3303303303303303,23.25053010230748,17.740338817624327,35.09105151418906,48.015775357956834
0.3403403403403403,21.264641036845816,21.25407364083653,35.70159704773721,48.94312479851922
0.3503503503503503,24.56458532434954,20.61611463765674,35.42024403728935,48.53201571220181
0.3603603603603603,25.240044955643526,17.650252055622374,35.066648570666445,48.01191129173328
0.3703703703703703,22.50672463700486,19.91985726833205,35.42325604820015,48.55645923274625
0.3803803803803803,21.427974268756138,20.250873946553135,35.99668072436534,49.425561064086224
0.3903903903903903,23.688608592763572,19.76154570257986,35.46181743525043,48.631539756478034
0.4004004004004003,19.67211436031873,20.11573971017004,35.87067156788003,49.25238469355925
0.4104104104104104,19.940817760749706,17.138290419895842,35.28843318245823,48.38586287187019
0.4204204204204204,19.53868016285672,19.76546034720339,35.773742391163225,49.11991698523447
0.4304304304304304,15.572677428503503,18.0057680462871,35.44147721100176,48.62684721978083
0.4404404404404404,18.177951061605388,17.26587066668877,35.106776360038964,48.12934546356807
0.4504504504504504,20.76050767408514,20.296058863788318,35.74355775269934,49.0882730643452
0.4604604604604604,13.168014897643692,20.362223877751898,35.897337315602215,49.32188906763117
0.4704704704704704,16.755056575898767,17.122954992875712,35.42389582284934,48.61385048347952
0.4804804804804805,16.69874866464987,16.946904272927462,35.25422310550904,48.36062861403472
0.4904904904904905,15.464303317812094,19.49015410429064,35.69809652530223,49.02687677687772
0.5005005005005005,16.35676047014437,14.812144419980735,34.9873138411689,47.96027961716946
0.5105105105105106,15.916380324710635,16.320345038555672,35.06396438831736,48.073959887986014
0.5205205205205206,11.332985162874714,15.13189897670577,35.01676963096181,48.000989290645016
0.5305305305305306,10.8953735636043,12.423133590355256,34.313778523470226,46.94343152709802
0.5405405405405406,13.25387910970277,14.06402071145731,34.818534310653845,47.69659251047684
0.5505505505505506,14.720198168878893,16.716848313725357,35.318587591522636,48.44178997027358
0.5605605605605606,12.15907056807184,10.19524963545226,33.947215918130205,46.37893285958123
0.5705705705705706,15.458838450044421,13.014661132174483,34.630886517940226,47.39771544703657
0.5805805805805806,16.123123773398124,13.593958202057552,34.64410109240499,47.40988452249418
0.5905905905905906,9.928089218247608,13.598781800751762,34.44013081153308,47.09534189609115
0.6006006006006006,8.205234862671661,13.39942331960456,34.62666652006996,47.36561971413224
0.6106106106106106,6.738455404713715,13.129987134217371,34.56755646733552,47.26648705985597
